Client,Date,Courtier,Prix Courtier,Comission Courtier,Limite D&O,Limite E&O ,Prix Police D'Assurance
451,1/1/2016,Courtier B,2952,0.05,1000000,250000,61994
459,1/1/2016,Courtier B,2750,0.05,1000000,250000,57750
467,1/1/2016,Courtier B,3524,0.05,1500000,500000,74019
477,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
479,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
480,1/1/2016,Courtier B,2952,0.05,1500000,500000,61994
482,1/1/2016,Courtier B,2147,0.05,500000,100000,45087
492,1/1/2016,Courtier B,4294,0.05,2000000,1000000,90174
494,1/1/2016,Courtier B,2147,0.05,500000,100000,45087
503,1/1/2016,Courtier B,2651,0.05,500000,100000,55678
517,1/1/2016,Courtier B,3424,0.05,1000000,250000,71909
519,1/1/2016,Courtier B,2750,0.05,1000000,250000,57750
521,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
527,1/1/2016,Courtier B,3373,0.05,1000000,250000,70833
536,1/1/2016,Courtier B,2952,0.05,1500000,500000,61994
546,1/1/2016,Courtier B,2147,0.05,500000,100000,45087
547,1/1/2016,Courtier B,2380,0.05,500000,100000,49983
548,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
561,1/1/2016,Courtier B,3632,0.05,1500000,500000,76287
563,1/1/2016,Courtier B,2750,0.05,1000000,250000,57750
565,1/1/2016,Courtier B,3179,0.05,1000000,250000,66768
573,1/1/2016,Courtier B,4980,0.05,1500000,500000,104595
578,1/1/2016,Courtier B,5126,0.05,2000000,1000000,107664
583,1/1/2016,Courtier B,3537,0.05,1500000,500000,74282
589,1/1/2016,Courtier B,2312,0.05,1000000,250000,48558
590,1/1/2016,Courtier B,2490,0.05,500000,100000,52297
592,1/1/2016,Courtier B,4624,0.05,1500000,500000,97117
593,1/1/2016,Courtier B,4980,0.05,2000000,1000000,104595
596,1/1/2016,Courtier B,4980,0.05,2000000,1000000,104595
600,1/1/2016,Courtier B,4294,0.05,1500000,500000,90174
601,1/1/2016,Courtier B,2732,0.05,500000,100000,57384
609,1/1/2016,Courtier B,2952,0.05,1000000,250000,61994
610,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
612,1/1/2016,Courtier B,2952,0.05,1000000,250000,61994
616,1/1/2016,Courtier B,4294,0.05,1500000,500000,90174
618,1/1/2016,Courtier B,2490,0.05,500000,100000,52297
620,1/1/2016,Courtier B,4000,0.05,1500000,500000,84000
622,1/1/2016,Courtier B,2312,0.05,500000,100000,48558
626,1/1/2016,Courtier B,4980,0.05,2000000,1000000,104595
631,1/1/2016,Courtier B,2645,0.05,1000000,250000,55551
633,1/1/2016,Courtier B,3752,0.05,2000000,1000000,78804
638,1/1/2016,Courtier B,5126,0.05,2000000,1000000,107664
641,1/1/2016,Courtier B,3179,0.05,1500000,500000,66768
643,1/1/2016,Courtier B,4294,0.05,1500000,500000,90174
646,1/1/2016,Courtier B,3179,0.05,1500000,500000,66768
652,1/1/2016,Courtier B,4980,0.05,2000000,1000000,104595
655,1/1/2016,Courtier B,3179,0.05,1000000,250000,66768
656,1/1/2016,Courtier B,2490,0.05,500000,100000,52297
663,1/1/2016,Courtier B,2732,0.05,1000000,250000,57384
666,1/1/2016,Courtier B,2312,0.05,500000,100000,48558
668,1/1/2016,Courtier B,2952,0.05,1000000,250000,61994
673,1/1/2016,Courtier B,2490,0.05,500000,100000,52297
674,1/1/2016,Courtier B,3038,0.05,1500000,500000,63813
675,1/1/2016,Courtier B,4624,0.05,2000000,1000000,97117
679,1/1/2016,Courtier B,2490,0.05,500000,100000,52297
682,1/1/2016,Courtier B,2952,0.05,1000000,250000,61994
684,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
686,1/1/2016,Courtier B,2750,0.05,1000000,250000,57750
692,1/1/2016,Courtier B,5126,0.05,2000000,1000000,107664
695,1/1/2016,Courtier B,3529,0.05,1000000,250000,74112
706,1/1/2016,Courtier B,2952,0.05,1000000,250000,61994
715,1/1/2016,Courtier B,3632,0.05,1500000,500000,76287
716,1/1/2016,Courtier B,2952,0.05,1000000,250000,61994
717,1/1/2016,Courtier B,3276,0.05,1000000,250000,68814
718,1/1/2016,Courtier B,4294,0.05,1500000,500000,90174
725,1/1/2016,Courtier B,3179,0.05,1500000,500000,66768
726,1/1/2016,Courtier B,2572,0.05,500000,100000,54023
730,1/1/2016,Courtier B,2147,0.05,500000,100000,45087
733,1/1/2016,Courtier B,2563,0.05,1000000,250000,53832
734,1/1/2016,Courtier B,4000,0.05,1500000,500000,84000
735,1/1/2016,Courtier B,4980,0.05,1500000,500000,104595
737,1/1/2016,Courtier B,2952,0.05,1000000,250000,61994
765,1/1/2016,Courtier B,2312,0.05,500000,100000,48558
766,1/1/2016,Courtier B,3179,0.05,1000000,250000,66768
769,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
771,1/1/2016,Courtier B,4624,0.05,1500000,500000,97117
773,1/1/2016,Courtier B,2566,0.05,500000,100000,53900
776,1/1/2016,Courtier B,2490,0.05,1000000,250000,52297
789,1/1/2016,Courtier B,4000,0.05,1500000,500000,84000
791,1/1/2016,Courtier B,2147,0.05,500000,100000,45087
793,1/1/2016,Courtier B,2566,0.05,500000,100000,53900
797,1/1/2016,Courtier B,3179,0.05,1000000,250000,66768
800,1/1/2016,Courtier B,3529,0.05,1000000,250000,74112
801,1/1/2016,Courtier B,5126,0.05,2000000,1000000,107664
804,1/1/2016,Courtier B,2490,0.05,500000,100000,52297
810,1/1/2016,Courtier B,4000,0.05,1500000,500000,84000
814,1/1/2016,Courtier B,4624,0.05,1500000,500000,97117
820,1/1/2016,Courtier B,4000,0.05,1500000,500000,84000
823,1/1/2016,Courtier B,2952,0.05,1000000,250000,61994
833,1/1/2016,Courtier B,3179,0.05,1000000,250000,66768
838,1/1/2016,Courtier B,2490,0.05,500000,100000,52297
841,1/1/2016,Courtier B,3038,0.05,1500000,500000,63813
842,1/1/2016,Courtier B,2147,0.05,500000,100000,45087
843,1/1/2016,Courtier B,2147,0.05,500000,100000,45087
846,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
853,1/1/2016,Courtier B,2312,0.05,500000,100000,48558
855,1/1/2016,Courtier B,3179,0.05,1000000,250000,66768
859,1/1/2016,Courtier B,4980,0.05,2000000,1000000,104595
863,1/1/2016,Courtier B,3038,0.05,1000000,250000,63813
868,1/1/2016,Courtier B,3529,0.05,1000000,250000,74112
874,1/1/2016,Courtier B,4000,0.05,1500000,500000,84000
880,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
883,1/1/2016,Courtier B,4000,0.05,1500000,500000,84000
885,1/1/2016,Courtier B,2383,0.05,500000,100000,50046
899,1/1/2016,Courtier B,4000,0.05,1500000,500000,84000
901,1/1/2016,Courtier B,2952,0.05,1500000,500000,61994
905,1/1/2016,Courtier B,2657,0.05,500000,100000,55806
909,1/1/2016,Courtier B,3529,0.05,1000000,250000,74112
910,1/1/2016,Courtier B,4294,0.05,2000000,1000000,90174
911,1/1/2016,Courtier B,2312,0.05,500000,100000,48558
913,1/1/2016,Courtier B,4000,0.05,1500000,500000,84000
921,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
922,1/1/2016,Courtier B,2312,0.05,1000000,250000,48558
923,1/1/2016,Courtier B,3632,0.05,2000000,1000000,76287
927,1/1/2016,Courtier B,5133,0.05,1500000,500000,107800
931,1/1/2016,Courtier B,2952,0.05,1000000,250000,61994
934,1/1/2016,Courtier B,4420,0.05,2000000,1000000,92820
957,1/1/2016,Courtier B,4294,0.05,1500000,500000,90174
958,1/1/2016,Courtier B,3038,0.05,1000000,250000,63813
959,1/1/2016,Courtier B,4980,0.05,2000000,1000000,104595
960,1/1/2016,Courtier B,2312,0.05,500000,100000,48558
961,1/1/2016,Courtier B,4624,0.05,2000000,1000000,97117
962,1/1/2016,Courtier B,2572,0.05,1000000,250000,54023
963,1/1/2016,Courtier B,4000,0.05,1500000,500000,84000
964,1/1/2016,Courtier B,4624,0.05,1500000,500000,97117
966,1/1/2016,Courtier B,4000,0.05,1500000,500000,84000
976,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
983,1/1/2016,Courtier B,4000,0.05,1500000,500000,84000
987,1/1/2016,Courtier B,5145,0.05,2000000,1000000,108047
988,1/1/2016,Courtier B,2641,0.05,500000,100000,55481
992,1/1/2016,Courtier B,2952,0.05,1000000,250000,61994
998,1/1/2016,Courtier B,4294,0.05,1500000,500000,90174
999,1/1/2016,Courtier B,2563,0.05,500000,100000,53832
1000,1/1/2016,Courtier B,4624,0.05,1500000,500000,97117
1001,1/1/2016,Courtier B,2490,0.05,500000,100000,52297
1002,1/1/2016,Courtier B,3524,0.05,1000000,250000,74019
1006,1/1/2016,Courtier B,2147,0.05,500000,100000,45087
1012,1/1/2016,Courtier B,4624,0.05,1500000,500000,97117
1013,1/1/2016,Courtier B,2735,0.05,500000,100000,57443
1018,1/1/2016,Courtier B,2147,0.05,500000,100000,45087
1024,1/1/2016,Courtier B,2312,0.05,500000,100000,48558
1034,1/1/2016,Courtier B,2147,0.05,500000,100000,45087
1035,1/1/2016,Courtier B,3524,0.05,1500000,500000,74019
1037,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
1042,1/1/2016,Courtier B,3424,0.05,1500000,500000,71909
1046,1/1/2016,Courtier B,4980,0.05,2000000,1000000,104595
1047,1/1/2016,Courtier B,2312,0.05,1000000,250000,48558
1052,1/1/2016,Courtier B,2380,0.05,1000000,250000,49983
1056,1/1/2016,Courtier B,2566,0.05,500000,100000,53900
1057,1/1/2016,Courtier B,4294,0.05,1500000,500000,90174
1064,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
1068,1/1/2016,Courtier B,3038,0.05,1000000,250000,63813
1070,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
1072,1/1/2016,Courtier B,4760,0.05,2000000,1000000,99967
1077,1/1/2016,Courtier B,4760,0.05,2000000,1000000,99967
1080,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
1096,1/1/2016,Courtier B,4766,0.05,1500000,500000,100093
1097,1/1/2016,Courtier B,4294,0.05,1500000,500000,90174
1099,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
1100,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
1103,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
1105,1/1/2016,Courtier B,2490,0.05,500000,100000,52297
1106,1/1/2016,Courtier B,3529,0.05,1000000,250000,74112
1107,1/1/2016,Courtier B,4294,0.05,1500000,500000,90174
1109,1/1/2016,Courtier B,2147,0.05,500000,100000,45087
1110,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
1111,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
1113,1/1/2016,Courtier B,3524,0.05,1000000,250000,74019
1121,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
1123,1/1/2016,Courtier B,2490,0.05,500000,100000,52297
1126,1/1/2016,Courtier B,4000,0.05,1500000,500000,84000
1133,1/1/2016,Courtier B,3632,0.05,1500000,500000,76287
1142,1/1/2016,Courtier B,2490,0.05,500000,100000,52297
1155,1/1/2016,Courtier B,2312,0.05,500000,100000,48558
1163,1/1/2016,Courtier B,2651,0.05,1000000,250000,55678
1175,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
1177,1/1/2016,Courtier B,2380,0.05,500000,100000,49983
1179,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
1187,1/1/2016,Courtier B,2147,0.05,500000,100000,45087
1192,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
1196,1/1/2016,Courtier B,2147,0.05,500000,100000,45087
1197,1/1/2016,Courtier B,4000,0.05,1500000,500000,84000
1201,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
1203,1/1/2016,Courtier B,4000,0.05,1500000,500000,84000
1215,1/1/2016,Courtier B,2383,0.05,1000000,250000,50046
1225,1/1/2016,Courtier B,2952,0.05,1000000,250000,61994
1229,1/1/2016,Courtier B,2312,0.05,500000,100000,48558
1231,1/1/2016,Courtier B,2147,0.05,500000,100000,45087
1233,1/1/2016,Courtier B,2952,0.05,1000000,250000,61994
1238,1/1/2016,Courtier B,2952,0.05,1000000,250000,61994
1242,1/1/2016,Courtier B,4624,0.05,1500000,500000,97117
1252,1/1/2016,Courtier B,4000,0.05,1500000,500000,84000
1254,1/1/2016,Courtier B,2563,0.05,500000,100000,53832
1267,1/1/2016,Courtier B,3038,0.05,1500000,500000,63813
1272,1/1/2016,Courtier B,3641,0.05,1500000,500000,76462
1274,1/1/2016,Courtier B,5290,0.05,2000000,1000000,111103
1279,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
1283,1/1/2016,Courtier B,5133,0.05,2000000,1000000,107800
1285,1/1/2016,Courtier B,2566,0.05,500000,100000,53900
1297,1/1/2016,Courtier B,2750,0.05,1000000,250000,57750
1319,1/1/2016,Courtier B,2147,0.05,500000,100000,45087
1323,1/1/2016,Courtier B,4000,0.05,1500000,500000,84000
1327,1/1/2016,Courtier B,3424,0.05,1000000,250000,71909
1328,1/1/2016,Courtier B,3537,0.05,1500000,500000,74282
1337,1/1/2016,Courtier B,2490,0.05,1000000,250000,52297
1345,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
1347,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
1363,1/1/2016,Courtier B,3529,0.05,1000000,250000,74112
1375,1/1/2016,Courtier B,2380,0.05,500000,100000,49983
1388,1/1/2016,Courtier B,2490,0.05,500000,100000,52297
1392,1/1/2016,Courtier B,2147,0.05,500000,100000,45087
1403,1/1/2016,Courtier B,2750,0.05,1000000,250000,57750
1412,1/1/2016,Courtier B,2563,0.05,500000,100000,53832
1421,1/1/2016,Courtier B,2380,0.05,500000,100000,49983
1424,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
1428,1/1/2016,Courtier B,2952,0.05,1000000,250000,61994
1429,1/1/2016,Courtier B,2566,0.05,500000,100000,53900
1436,1/1/2016,Courtier B,4980,0.05,2000000,1000000,104595
1438,1/1/2016,Courtier B,2952,0.05,1000000,250000,61994
1441,1/1/2016,Courtier B,2147,0.05,500000,100000,45087
1446,1/1/2016,Courtier B,2566,0.05,500000,100000,53900
1467,1/1/2016,Courtier B,3537,0.05,1000000,250000,74282
1477,1/1/2016,Courtier B,4294,0.05,1500000,500000,90174
1480,1/1/2016,Courtier B,4000,0.05,1500000,500000,84000
1482,1/1/2016,Courtier B,2490,0.05,500000,100000,52297
1483,1/1/2016,Courtier B,3424,0.05,1500000,500000,71909
1492,1/1/2016,Courtier B,2490,0.05,500000,100000,52297
1495,1/1/2016,Courtier B,2563,0.05,500000,100000,53832
1504,1/1/2016,Courtier B,2490,0.05,500000,100000,52297
1513,1/1/2016,Courtier B,2312,0.05,500000,100000,48558
1518,1/1/2016,Courtier B,2563,0.05,500000,100000,53832
1520,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
1523,1/1/2016,Courtier B,4294,0.05,1500000,500000,90174
1545,1/1/2016,Courtier B,5133,0.05,2000000,1000000,107800
1547,1/1/2016,Courtier B,4000,0.05,1500000,500000,84000
1550,1/1/2016,Courtier B,2952,0.05,1000000,250000,61994
1553,1/1/2016,Courtier B,5133,0.05,2000000,1000000,107800
1559,1/1/2016,Courtier B,4294,0.05,1500000,500000,90174
1561,1/1/2016,Courtier B,2952,0.05,1000000,250000,61994
1564,1/1/2016,Courtier B,3179,0.05,1000000,250000,66768
1566,1/1/2016,Courtier B,4624,0.05,1500000,500000,97117
1569,1/1/2016,Courtier B,2147,0.05,500000,100000,45087
1579,1/1/2016,Courtier B,3653,0.05,1000000,250000,76733
1585,1/1/2016,Courtier B,3179,0.05,1000000,250000,66768
1586,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
1588,1/1/2016,Courtier B,2490,0.05,500000,100000,52297
1594,1/1/2016,Courtier B,2490,0.05,500000,100000,52297
1595,1/1/2016,Courtier B,3524,0.05,1000000,250000,74019
1597,1/1/2016,Courtier B,3645,0.05,1500000,500000,76558
1604,1/1/2016,Courtier B,4980,0.05,2000000,1000000,104595
1609,1/1/2016,Courtier B,4420,0.05,1500000,500000,92820
1618,1/1/2016,Courtier B,2952,0.05,1000000,250000,61994
1619,1/1/2016,Courtier B,2952,0.05,1500000,500000,61994
1624,1/1/2016,Courtier B,4906,0.05,1500000,500000,103030
1630,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
1637,1/1/2016,Courtier B,2490,0.05,500000,100000,52297
1640,1/1/2016,Courtier B,2750,0.05,1000000,250000,57750
1647,1/1/2016,Courtier B,2312,0.05,500000,100000,48558
1650,1/1/2016,Courtier B,3179,0.05,1000000,250000,66768
1654,1/1/2016,Courtier B,2147,0.05,500000,100000,45087
1663,1/1/2016,Courtier B,2312,0.05,500000,100000,48558
1664,1/1/2016,Courtier B,4624,0.05,1500000,500000,97117
1668,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
1670,1/1/2016,Courtier B,2563,0.05,500000,100000,53832
1677,1/1/2016,Courtier B,3424,0.05,1500000,500000,71909
1678,1/1/2016,Courtier B,3424,0.05,1000000,250000,71909
1690,1/1/2016,Courtier B,2147,0.05,500000,100000,45087
1691,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
1693,1/1/2016,Courtier B,2147,0.05,500000,100000,45087
1697,1/1/2016,Courtier B,2383,0.05,500000,100000,50046
1701,1/1/2016,Courtier B,3038,0.05,1000000,250000,63813
1702,1/1/2016,Courtier B,2490,0.05,500000,100000,52297
1706,1/1/2016,Courtier B,2312,0.05,500000,100000,48558
1710,1/1/2016,Courtier B,4624,0.05,2000000,1000000,97117
1715,1/1/2016,Courtier B,2312,0.05,500000,100000,48558
1724,1/1/2016,Courtier B,2490,0.05,500000,100000,52297
1726,1/1/2016,Courtier B,3529,0.05,1500000,500000,74112
1727,1/1/2016,Courtier B,2312,0.05,500000,100000,48558
1741,1/1/2016,Courtier B,2490,0.05,500000,100000,52297
1762,1/1/2016,Courtier B,4420,0.05,2000000,1000000,92820
1778,1/1/2016,Courtier B,4624,0.05,1500000,500000,97117
1783,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
1797,1/1/2016,Courtier B,3653,0.05,2000000,1000000,76733
1798,1/1/2016,Courtier B,2312,0.05,500000,100000,48558
1800,1/1/2016,Courtier B,2750,0.05,1000000,250000,57750
1801,1/1/2016,Courtier B,4294,0.05,1500000,500000,90174
1804,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
1813,1/1/2016,Courtier B,2312,0.05,500000,100000,48558
1816,1/1/2016,Courtier B,2566,0.05,500000,100000,53900
1822,1/1/2016,Courtier B,3653,0.05,1500000,500000,76733
1829,1/1/2016,Courtier B,2453,0.05,500000,100000,51515
1839,1/1/2016,Courtier B,2312,0.05,500000,100000,48558
1844,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
1845,1/1/2016,Courtier B,2147,0.05,500000,100000,45087
1846,1/1/2016,Courtier B,3276,0.05,1500000,500000,68814
1847,1/1/2016,Courtier B,5133,0.05,1500000,500000,107800
1848,1/1/2016,Courtier B,4000,0.05,1500000,500000,84000
1849,1/1/2016,Courtier B,2312,0.05,500000,100000,48558
1850,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
1856,1/1/2016,Courtier B,5126,0.05,2000000,1000000,107664
1859,1/1/2016,Courtier B,4980,0.05,2000000,1000000,104595
1868,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
1879,1/1/2016,Courtier B,3645,0.05,2000000,1000000,76558
1893,1/1/2016,Courtier B,2750,0.05,1000000,250000,57750
1896,1/1/2016,Courtier B,4294,0.05,1500000,500000,90174
1900,1/1/2016,Courtier B,3424,0.05,1500000,500000,71909
1909,1/1/2016,Courtier B,2490,0.05,500000,100000,52297
1917,1/1/2016,Courtier B,2563,0.05,500000,100000,53832
1921,1/1/2016,Courtier B,2312,0.05,500000,100000,48558
1924,1/1/2016,Courtier B,4000,0.05,1500000,500000,84000
1928,1/1/2016,Courtier B,2147,0.05,1000000,250000,45087
1938,1/1/2016,Courtier B,3424,0.05,1500000,500000,71909
1939,1/1/2016,Courtier B,4760,0.05,1500000,500000,99967
1948,1/1/2016,Courtier B,2490,0.05,500000,100000,52297
1951,1/1/2016,Courtier B,2490,0.05,500000,100000,52297
1953,1/1/2016,Courtier B,2490,0.05,500000,100000,52297
1958,1/1/2016,Courtier B,3179,0.05,1000000,250000,66768
1960,1/1/2016,Courtier B,3529,0.05,1000000,250000,74112
1966,1/1/2016,Courtier B,2738,0.05,1000000,250000,57516
1969,1/1/2016,Courtier B,2380,0.05,500000,100000,49983
1970,1/1/2016,Courtier B,4624,0.05,1500000,500000,97117
1972,1/1/2016,Courtier B,4000,0.05,1500000,500000,84000
1975,1/1/2016,Courtier B,2147,0.05,500000,100000,45087
1983,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
1987,1/1/2016,Courtier B,2645,0.05,500000,100000,55551
1991,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
1995,1/1/2016,Courtier B,4980,0.05,1500000,500000,104595
1997,1/1/2016,Courtier B,2490,0.05,500000,100000,52297
2002,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
2009,1/1/2016,Courtier B,2952,0.05,1000000,250000,61994
2031,1/1/2016,Courtier B,2952,0.05,1000000,250000,61994
2036,1/1/2016,Courtier B,2490,0.05,500000,100000,52297
2039,1/1/2016,Courtier B,2750,0.05,1000000,250000,57750
2040,1/1/2016,Courtier B,2750,0.05,1000000,250000,57750
2043,1/1/2016,Courtier B,2210,0.05,500000,100000,46410
2047,1/1/2016,Courtier B,3653,0.05,1000000,250000,76733
2049,1/1/2016,Courtier B,2312,0.05,500000,100000,48558
2050,1/1/2016,Courtier B,3272,0.05,1500000,500000,68727
2056,1/1/2016,Courtier B,2490,0.05,500000,100000,52297
2064,1/1/2016,Courtier B,2380,0.05,500000,100000,49983
2065,1/1/2016,Courtier B,4624,0.05,1500000,500000,97117
2069,1/1/2016,Courtier B,4294,0.05,1500000,500000,90174
2073,1/1/2016,Courtier B,3524,0.05,1500000,500000,74019
2076,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
2078,1/1/2016,Courtier B,2383,0.05,500000,100000,50046
2080,1/1/2016,Courtier B,3038,0.05,1000000,250000,63813
2087,1/1/2016,Courtier B,2490,0.05,500000,100000,52297
2088,1/1/2016,Courtier B,2210,0.05,1000000,250000,46410
2091,1/1/2016,Courtier B,4624,0.05,1500000,500000,97117
2101,1/1/2016,Courtier B,2147,0.05,500000,100000,45087
2105,1/1/2016,Courtier B,3424,0.05,1000000,250000,71909
2109,1/1/2016,Courtier B,2952,0.05,1000000,250000,61994
2119,1/1/2016,Courtier B,2952,0.05,1500000,500000,61994
2134,1/1/2016,Courtier B,2572,0.05,500000,100000,54023
2135,1/1/2016,Courtier B,3424,0.05,1500000,500000,71909
2143,1/1/2016,Courtier B,4294,0.05,1500000,500000,90174
2144,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
2146,1/1/2016,Courtier B,3038,0.05,1000000,250000,63813
2148,1/1/2016,Courtier B,3537,0.05,1000000,250000,74282
2162,1/1/2016,Courtier B,2383,0.05,1000000,250000,50046
2182,1/1/2016,Courtier B,2147,0.05,500000,100000,45087
2185,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
2188,1/1/2016,Courtier B,2566,0.05,500000,100000,53900
2201,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
2205,1/1/2016,Courtier B,3632,0.05,1500000,500000,76287
2207,1/1/2016,Courtier B,4980,0.05,2000000,1000000,104595
2208,1/1/2016,Courtier B,3537,0.05,1000000,250000,74282
2209,1/1/2016,Courtier B,2383,0.05,500000,100000,50046
2210,1/1/2016,Courtier B,4000,0.05,1500000,500000,84000
2215,1/1/2016,Courtier B,2563,0.05,500000,100000,53832
2222,1/1/2016,Courtier B,2641,0.05,1000000,250000,55481
2226,1/1/2016,Courtier B,2000,0.05,500000,100000,42000
