Client,Date,Courtier,Prix Courtier,Comission Courtier,Limite D&O,Limite E&O ,Prix Police D'Assurance
1433,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
1434,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
1435,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
1450,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
1451,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
1454,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
1470,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
1472,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
1481,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
1486,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
1499,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
1501,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
1504,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
1505,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
1519,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
1527,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
1540,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
1551,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
1553,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
1571,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
1575,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
1577,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
1579,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
1582,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
1593,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
1622,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
1625,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
1675,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
1678,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
1684,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
1685,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
1695,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
1703,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
1705,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
1744,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
1750,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
1756,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
1768,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
1770,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
1780,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
1782,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
1797,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
1831,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
1853,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
1855,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
1856,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
1887,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
1897,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
1905,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
1911,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
1916,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
1917,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
1919,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
1927,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
1933,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
1966,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
1981,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
1994,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
1995,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
2005,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2023,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2032,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
2033,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2044,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
2047,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
2048,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
2079,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2100,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
2104,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
2105,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
2107,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
2111,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2118,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2136,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2148,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
2159,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
2171,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
2174,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
2184,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2190,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
2192,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2194,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
2196,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2197,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
2212,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2224,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
2238,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2244,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2246,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2252,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
2253,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2263,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
2267,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2275,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2279,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2321,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
2322,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2324,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
2326,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
2336,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
2337,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2341,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2376,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2390,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
2396,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
2401,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2415,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
2417,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2433,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
2444,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2477,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2480,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
2495,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
2496,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
2512,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
2537,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
2540,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
2546,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
2556,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2581,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2588,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
2595,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2611,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2634,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2646,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2651,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
2656,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
2664,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
2665,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
2667,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
2690,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2721,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
2740,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2745,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
2760,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
2808,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
2818,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
2822,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
2829,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2840,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2845,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
2865,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
2872,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
2880,1/1/2010,Courtier B,8000,0.1,1500000,500000,88000
2888,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2913,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2922,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2928,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
2945,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2967,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2969,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2982,1/1/2010,Courtier B,4000,0.1,500000,100000,44000
2984,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
2999,1/1/2010,Courtier B,5500,0.1,1000000,250000,60500
2,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
10,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
28,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
36,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
40,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
43,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
48,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
58,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
59,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
73,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
97,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
99,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
101,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
105,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
120,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
138,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
140,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
143,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
148,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
159,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
161,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
169,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
175,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
177,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
180,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
188,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
207,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
226,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
227,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
235,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
242,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
243,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
247,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
252,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
263,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
268,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
275,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
277,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
287,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
288,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
297,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
298,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
302,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
309,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
321,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
325,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
330,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
348,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
367,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
383,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
391,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
405,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
452,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
454,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
465,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
489,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
498,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
500,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
502,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
511,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
523,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
528,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
540,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
544,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
549,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
555,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
560,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
562,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
567,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
580,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
589,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
596,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
607,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
610,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
614,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
616,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
631,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
636,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
638,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
654,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
656,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
669,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
676,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
678,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
685,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
686,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
695,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
703,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
708,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
715,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
752,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
765,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
776,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
782,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
786,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
791,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
795,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
798,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
803,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
830,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
845,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
854,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
875,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
878,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
883,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
886,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
890,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
901,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
914,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
935,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
949,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
979,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
980,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
1008,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
1025,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
1030,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1031,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1043,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1046,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
1055,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1064,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1071,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1081,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
1084,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1099,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1113,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1117,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
1125,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1129,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1151,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1156,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
1167,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1174,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1180,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
1186,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
1193,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1204,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1215,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1219,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
1227,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1241,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1243,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
1263,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
1269,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1287,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1294,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1306,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1331,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1344,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
1349,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
1353,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1358,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1383,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1389,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
1401,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1408,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
1426,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1430,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
1443,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1454,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1455,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1459,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
1475,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1505,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
1538,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1558,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1565,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
1570,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1581,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1588,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
1597,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
1604,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
1610,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
1617,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1618,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
1665,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1672,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1673,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
1682,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
1685,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1697,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1698,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
1725,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1730,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
1740,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1743,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1748,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1759,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1771,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1787,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1789,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
1797,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
1812,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
1824,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1832,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1853,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
1855,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1859,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
1893,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1902,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
1906,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1920,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
1925,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
1926,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
1932,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1941,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
1985,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
1988,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
1992,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
1993,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
2002,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
2034,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
2037,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
2047,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
2049,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
2055,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
2056,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
2084,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
2087,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
2092,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
2095,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
2103,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
2106,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
2125,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
2127,1/1/2010,Courtier C,5500,0.1,1000000,250000,60500
2128,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
2132,1/1/2010,Courtier C,4000,0.1,500000,100000,44000
2136,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
2138,1/1/2010,Courtier C,8000,0.1,1500000,500000,88000
